street	intersections	agencies	number_violations
W/S of EAST 19 STREE	t 25' n/o avenue k|t 50' s/o avenue j|t 40' n/o avenue i|t 5' n/o avenue n	S	4
W/S of EAST 2 STREET	" 50' n/o elmwood ave| 10' n/o elmwood ave| 10' s/o avenue m| 25' e/o avenue i"	S	4
W/S of EAST 24 STREE	t 5' n/o avenue l|t 20' n/o avenue m|t 15' n/o avenue m|t 30' n/o avenue m|t 5' n/o avenue m|t 10' n/o avenue m|t 20' s/o avenue l	S	7
W/S of EAST 26 STREE	t 60' s/o avenue l|t 15' s/o avenue k|t 25' n/o avenue m	S	4
W/S of EAST 29 STREE	t 75' n/o avenue n|t 25' n/o avenue n|t 20' n/o avenue l|t 30' s/o avenue k	S	4
W/S of EAST 3 STREET	" 75' n/o avenue m| 10' n/o quentin roa| 45' n/o avenue o| 50' e/o avenue n"	S	5
W/S of EAST 34 STREE	t 15' n/o clarendon|t 0' s/o east 34 str|t 0' s/o brooklyn ro	S	4
W/S of EAST 37 STREE	t 10' n/o church ave|t 30' n/o foster ave|t 80' n/o foster ave|t 10' n/o foster ave|t 60' n/o foster ave|t 5' s/o avenue d	S	6
W/S of EAST 4 STREET	" 60' s/o greenwood a| 450' n/o avenue l| 50' n/o avenue l| 375' n/o avenue l| 250' n/o avenue l| 300' s/o avenue n| 0' w/o avenue l| 20' e/o avenue n| 125' n/o avenue p"	S	9
W/S of EAST 52 STREE	t 11' n/o avenue h|t 5' n/o farragut ro|t 25' n/o avenue h|t 40' n/o clarendon|t 30' n/o clarendon|t 10' n/o clarendon|t 11' s/o avenue i|t 65' s/o avenue i|t 10' s/o church ave|t 25' s/o linden bou|t 90' s/o avenue i	S	11
W/S of EAST 54 STREE	t 6' s/o avenue h|t 10' s/o avenue h|t 45' s/o avenue h|t 37' n/o flatlands|t 35' n/o beverley r|t 14' s/o avenue h|t 9' n/o avenue i|t 18' s/o avenue i|t 35' n/o avenue i|t 10' n/o lenox road|t 2' s/o avenue i|t 42' s/o avenue h|t 30' n/o avenue i|t 200' n/o flatlands|t 95' n/o flatlands|t 24' s/o avenue h|t 55' n/o flatlands|t 80' n/o flatlands|t 240' n/o flatlands|t 30' n/o flatlands|t 9' n/o flatlands a|t 270' s/o avenue i|t 50' s/o avenue h|t 55' s/o avenue h	S	28
W/S of EAST 56 STREE	t 20' s/o glenwood r|t 15' s/o linden bou|t 3' n/o glenwood ro|t 21' n/o avenue h|t 30' s/o avenue h|t 25' s/o snyder ave|t 6' s/o foster aven|t 5' s/o avenue i|t 18' s/o glenwood r|t 29' n/o avenue i|t 25' s/o clarkson a	S	11
W/S of EAST 57 STREE	t 4' s/o avenue i|t 25' s/o linden bou|t 35' s/o avenue h|t 20' n/o avenue d|t 15' s/o avenue h|t 8' n/o avenue i|t 4' n/o flatlands a	S	8
W/S of EAST 58 STREE	t 150' s/o clarendon|t 25' s/o clarendon|t 250' s/o clarendon|t 275' s/o clarendon|t 10' s/o avenue h|t 125' s/o clarendon	S	8
W/S of EAST 7 STREET	" 20' n/o avenue z| 50' n/o avenue u| 100' n/o avenue j| 50' s/o reeve place| 60' s/o reeve place| 20' s/o avenue r| 15' s/o greenwood a"	S	7
W/S of EAST 80 STREE	t 100' s/o paerdegat|t 40' n/o seaview av|t 30' s/o paerdegat|t 10' s/o paerdegat|t 45' s/o paerdegat|t 5' s/o paerdegat 1|t 50' n/o seaview av|t 65' s/o paerdegat|t 20' s/o paerdegat|t 20' n/o paerdegat|t 20' n/o seaview av|t 35' s/o paerdegat|t 5' n/o seaview ave|t 40' s/o paerdegat|t 50' s/o paerdegat|t 25' n/o seaview av|t 30' n/o seaview av|t 10' n/o paerdegat	S	22
W/S of EAST 86 STREE	t 5' s/o avenue n|t 10' s/o avenue n|t 25' s/o avenue n|t 20' s/o avenue n|t 30' s/o avenue n|t 35' s/o avenue n|t 3' n/o avenue n	S	7
W/S of EAST 87 STREE	t 25' s/o avenue m|t 10' s/o avenue m|t 50' s/o avenue m|t 30' s/o avenue m	S	4
W/S of EAST 88 STREE	t 5' s/o avenue l|t 15' s/o avenue l|t 25' s/o avenue l|t 50' s/o avenue m|t 5' s/o avenue m|t 35' s/o avenue l	S	6
W/S of EAST 91 STREE	t 20' n/o lenox road|t 50' n/o seaview av|t 20' n/o clarkson a|t 10' n/o willmohr s|t 10' n/o rutland ro|t 10' n/o clarkson a|t 25' n/o avenue n|t 10' n/o seaview av|t 15' n/o lenox road|t 30' n/o lenox road|t 20' n/o rutland ro|t 30' n/o seaview av|t 25' n/o clarkson a|t 40' n/o lenox road|t 35' n/o avenue n|t 30' n/o clarkson a|t 10' n/o avenue l|t 20' n/o avenue n|t 10' n/o lenox road	S	33
W/S of EAST 92 STREE	t 25' n/o lenox road|t 20' n/o rutland ro|t 10' n/o winthrop s|t 10' s/o kings high|t 20' n/o lenox road|t 20' s/o winthrop s|t 35' n/o lenox road|t 10' n/o clarkson a|t 30' s/o rutland ro|t 10' s/o winthrop s|t 10' s/o rutland ro|t 20' s/o avenue l|t 5' s/o winthrop st|t 15' n/o lenox road|t 20' n/o seaview av|t 15' s/o avenue d|t 35' s/o avenue n|t 40' n/o lenox road|t 20' s/o rutland ro	S	24
W/S of EAST 93 STREE	t 20' s/o winthrop s|t 20' s/o willmohr s|t 15' n/o lenox road|t 20' n/o lenox road|t 25' n/o lenox road|t 15' s/o rutland ro|t 5' n/o clarkson av|t 35' s/o rutland ro|t 20' s/o rutland ro|t 20' n/o ditmas ave|t 25' s/o rutland ro|t 40' s/o avenue l|t 25' s/o avenue l|t 30' s/o willmohr s|t 10' n/o ditmas ave|t 10' s/o kings high|t 10' n/o clarkson a|t 75' s/o avenue l|t 10' s/o willmohr s|t 10' n/o willmohr s|t 25' n/o willmohr s|t 20' n/o willmohr s|t 20' n/o clarkson a|t 10' s/o winthrop s|t 20' s/o avenue l|t 25' n/o clarkson a|t 20' s/o kings high	S	37
W/S of EAST 94 STREE	t 35' n/o winthrop s|t 35' s/o rutland ro|t 5' s/o avenue k|t 15' n/o seaview av|t 25' s/o rutland ro|t 30' s/o winthrop s|t 20' n/o church ave|t 10' n/o winthrop s|t 10' s/o willmohr s|t 20' s/o rutland ro|t 40' s/o rutland ro|t 20' s/o willmohr s|t 10' n/o willmohr s|t 45' n/o winthrop s|t 25' s/o winthrop s|t 30' s/o rutland ro|t 15' s/o rutland ro|t 15' n/o kings high	S	19
W/S of EAST 95 STREE	t 25' n/o ditmas ave|t 10' s/o avenue b|t 30' s/o avenue k|t 25' n/o kings high|t 10' n/o kings high|t 10' n/o clarkson a|t 30' s/o avenue b|t 10' s/o avenue k|t 25' s/o willmohr s|t 15' n/o ditmas ave|t 10' n/o willmohr s|t 20' n/o willmohr s|t 28' s/o avenue b|t 40' n/o rutland ro|t 50' s/o seaview av|t 150' s/o seaview a|t 100' n/o st jude p|t 10' n/o avenue n|t 35' s/o seaview av|t 40' s/o rutland ro|t 15' n/o avenue b|t 20' s/o avenue b|t 15' n/o kings high|t 10' n/o ditmas ave|t 20' n/o ditmas ave|t 25' s/o avenue b|t 20' n/o avenue b|t 30' n/o willmohr s|t 20' n/o kings high|t 35' n/o ditmas ave|t 40' n/o kings high|t 30' n/o rutland ro|t 30' s/o seaview av|t 10' n/o seaview av|t 10' s/o rutland ro|t 30' s/o rutland ro|t 30' n/o avenue l|t 5' s/o avenue l|t 15' s/o avenue b|t 40' n/o ditmas ave|t 35' s/o avenue b|t 5' s/o avenue k|t 60' s/o seaview av	S	79
W/S of EAST 96 STREE	t 15' s/o lenox road|t 10' n/o ditmas ave|t 40' n/o ditmas ave|t 10' s/o clarkson a|t 30' n/o kings high|t 30' n/o church ave|t 10' n/o avenue m|t 30' s/o avenue b|t 10' s/o rutland ro|t 10' s/o lenox road|t 10' s/o avenue b|t 10' s/o winthrop s|t 20' n/o ditmas ave|t 25' n/o lenox road|t 20' n/o church ave|t 30' n/o ditmas ave|t 5' s/o lenox road|t 20' s/o east new y|t 30' n/o willmohr s|t 20' s/o church ave|t 10' n/o lenox road|t 15' n/o church ave|t 5' s/o avenue m|t 5' n/o avenue m|t 15' s/o avenue b	S	33
W/S of EAST 98 STREE	t 5' s/o howard aven|t 20' n/o livonia av|t 10' n/o livonia av|t 30' n/o lenox road|t 10' e/o east new y|t 5' n/o foster aven|t 25' n/o tapscott s|t 25' n/o conklin av|t 50' s/o kings high|t 65' s/o kings high|t 0' n/o livonia ave	S	13
W/S of EAST 99 STREE	t 215' n/o avenue d|t 25' n/o foster ave|t 250' n/o avenue d|t 200' n/o avenue d|t 100' n/o avenue d|t 200' w/o foster av|t 50' n/o avenue d|t 150' s/o avenue d|t 700' w/o avenue d|t 10' w/o foster ave|t 30' s/o avenue k|t 25' n/o conklin av|t 15' n/o avenue d|t 50' s/o avenue d|t 25' s/o glenwood r|t 100' w/o foster av	S	21
W/S of ELTON STREET	15' n/o hegeman aven|10' n/o flatlands av|30' s/o pitkin avenu|20' s/o cozine avenu|20' n/o flatlands av|50' n/o cozine avenu|15' s/o cozine avenu|50' n/o ridgewood av|5' s/o cozine avenue|5' n/o flatlands ave|30' s/o fulton stree|15' n/o flatlands av|10' s/o cozine avenu	S	16
W/S of EMERALD STREE	t 140' s/o linden bo|t 120' n/o loring av|t 160' s/o linden bo|t 100' s/o linden bo	S	4
W/S of ERSKINE STREE	t 75' s/o flatlands|t 130' s/o flatlands|t 15' s/o flatlands|t 25' n/o egan stree|t 20' s/o flatlands|t 200' s/o flatlands	S	9
W/S of ESSEX STREET	10' s/o cozine avenu|10' s/o wortman aven|10' n/o flatlands av|100' n/o flatlands a|60' n/o stanley aven|70' n/o stanley aven|10' n/o stanley aven|150' s/o cozine aven	S	9
W/S of EUCLID AVENUE	" 75' s/o linden boul| 50' s/o linden boul| 20' s/o linden boul| 30' n/o loring aven| 50' n/o loring aven| 10' s/o linden boul| 5' n/o loring avenu| 15' n/o loring aven| 2' n/o loring avenu| 10' n/o loring aven| 5' s/o linden boule| 100' s/o linden bou| 150' s/o linden bou"	S	17
W/S of FORBELL STREE	t 15' s/o blake aven|t 45' s/o blake aven|t 10' s/o blake aven|t 10' n/o sutter ave	S	4
W/S of FOSTER AVENUE	" 10' s/o east 89 str| 50' e/o foster aven| 15' s/o east 89 str| 1' s/o east 84 stre| 5' s/o east 89 stre| 50' e/o east 105 st"	S	6
W/S of FOUNTAIN AVEN	ue 50' n/o flatlands|ue 10' s/o egan stre|ue 225' s/o vandalia|ue 60' s/o linden bo|ue 100' n/o cozine a|ue 80' n/o flatlands|ue 100' n/o flatland|ue 20' s/o vandalia|ue 100' s/o stanley|ue 75' s/o egan stre|ue 230' s/o vandalia|ue 30' s/o egan stre|ue 450' n/o seaview|ue 5' s/o egan stree|ue 75' n/o egan stre|ue 75' s/o cozine av|ue 100' s/o cozine a|ue 10' s/o vandalia|ue 200' s/o vandalia|ue 60' n/o flatlands	S	23
W/S of FRANKLIN AVEN	ue 30' s/o dean stre|ue 15' s/o dean stre|ue 40' s/o dean stre|ue 100' n/o crown st	S	4
W/S of GEORGIA AVENU	e 75' n/o liberty av|e 55' w/o atlantic a|e 10' s/o new lots a|e 40' e/o fulton str|e 100' n/o wortman a|e 15' s/o hegeman av|e 75' n/o flatlands|e 50' n/o flatlands|e 75' n/o cozine ave|e 15' n/o flatlands|e 200' n/o flatlands|e 125' n/o wortman a|e 118' n/o wortman a|e 120' n/o flatlands|e 150' n/o cozine av|e 50' e/o fulton str|e 15' s/o new lots a|e 15' n/o wortman av|e 10' n/o hegeman av|e 150' n/o flatlands|e 25' n/o flatlands|e 150' n/o stanley a|e 125' n/o flatlands|e 35' n/o flatlands|e 100' s/o stanley a|e 15' e/o fulton str|e 70' e/o fulton str|e 100' n/o flatlands|e 10' s/o atlantic a|e 125' n/o cozine av|e 25' n/o wortman av	S	46
W/S of GOLD STREET 1	50' n/o willoughby s|25' n/o willoughby s|40' n/o willoughby s|00' n/o willoughby s|75' n/o willoughby s|00' n/o concord stre|85' n/o willoughby s|70' n/o willoughby s|20' n/o willoughby s	S	17
W/S of GOLD STREET 2	5' n/o willoughby st|0' n/o willoughby st|00' n/o willoughby s	S	5
W/S of GRANT AVENUE	5' e/o pitkin avenue|4' s/o pitkin avenue|10' n/o belmont aven|10' e/o belmont aven	S	5
W/S of GUERNSEY STRE	et 30' n/o meserole|et 15' s/o meserole|et 20' n/o meserole|et 30' s/o meserole|et 20' n/o nassau av	S	5
W/S of HAUSMAN STREE	t 25' s/o norman ave|t 20' n/o nassau ave|t 0' n/o nassau aven|t 30' n/o nassau ave|t 50' n/o nassau ave|t 25' n/o nassau ave|t 35' n/o nassau ave	S	7
W/S of HAVEMEYER STR	eet 100' w/o broadwa|eet 100' e/o broadwa|eet 10' s/o broadway|eet 35' e/o broadway|eet 0' s/o broadway	S	5
W/S of HEMLOCK STREE	t 50' n/o linden bou|t 80' s/o dumont ave|t 75' s/o dumont ave|t 100' s/o dumont av|t 15' n/o dumont ave|t 6' n/o blake avenu|t 120' n/o linden bo|t 120' s/o dumont av|t 200' n/o linden bo|t 6' s/o sutter aven|t 650' s/o sutter av|t 15' n/o pitkin ave|t 20' n/o dumont ave|t 5' n/o fulton stre|t 60' s/o dumont ave|t 10' n/o linden bou|t 150' n/o linden bo	S	18
W/S of HENDRIX STREE	t 40' e/o atlantic a|t 65' e/o atlantic a|t 20' w/o liberty av|t 15' w/o arlington|t 10' s/o new lots a|t 15' s/o new lots a|t 30' e/o fulton str|t 20' e/o jamaica av|t 15' e/o fulton str|t 50' e/o atlantic a|t 25' e/o atlantic a|t 25' w/o arlington|t 60' w/o atlantic a|t 10' e/o jamaica av|t 25' w/o atlantic a|t 5' e/o jamaica ave|t 20' e/o fulton str|t 35' w/o arlington|t 25' e/o jamaica av|t 60' e/o fulton str	S	22
W/S of HERZL STREET	50' n/o lott avenue|30' s/o hegeman aven|20' s/o hegeman aven|75' s/o hegeman aven|20' s/o pitkin avenu	S	5
W/S of HICKS STREET	50' n/o kane street|25' n/o president st|5' s/o carroll stree|50' s/o degraw stree|100' n/o kane street|200' n/o kane street|50' s/o president st|10' s/o carroll stre|150' s/o kane street|150' s/o degraw stre|50' s/o summit stree|50' n/o degraw stree|5' n/o president str|25' n/o carroll stre|20' s/o carroll stre|20' n/o summit stree|208' n/o kane street|20' s/o summit stree|25' s/o summit stree|50' s/o carroll stre|100' s/o degraw stre|150' n/o kane street|25' s/o woodhull str|100' n/o degraw stre|10' s/o degraw stree|25' s/o degraw stree|25' s/o president st|20' s/o president st|200' s/o degraw stre|50' s/o kane street|25' n/o summit stree|50' n/o carroll stre|50' n/o president st|250' n/o kane street|100' s/o president s	S	103
W/S of HINSDALE STRE	et 20' s/o new lots|et 25' n/o linden bo|et 5' s/o new lots a|et 10' s/o new lots|et 25' n/o livonia a|et 20' n/o linden bo|et 5' n/o livonia av|et 28' s/o blake ave|et 28' n/o dumont av|et 20' n/o dumont av|et 15' s/o new lots	S	11
W/S of HUMBOLDT STRE	et 0' n/o calyer str|et 5' n/o conselyea|et 10' n/o calyer st	S	4
W/S of JACKIE ROBINS	on parkway 25' e/o v|on parkway 5' w/o hi|on parkway 65' e/o b|on parkway 5' e/o cr|on parkway 55' e/o b	S	5
W/S of JEROME STREET	" 20' s/o livonia ave| 38' w/o atlantic av| 48' e/o fulton stre| 25' n/o fulton stre| 2' n/o atlantic ave| 28' w/o atlantic av"	S	6
W/S of JEWEL STREET	100' s/o meserole av|20' s/o meserole ave|90' n/o norman avenu|75' n/o norman avenu|105' n/o norman aven|50' s/o meserole ave	S	6
W/S of KENT AVENUE 1	0' s/o rodney street|0' n/o rodney street|00' s/o north 7 stre|5' s/o metropolitan|00' s/o north 9 stre	S	5
W/S of KENT AVENUE 2	0' n/o keap street|00' n/o keap street|0' n/o hooper street	S	4
W/S of KENT AVENUE 5	0' s/o north 13 stre|0' n/o rodney street|0' s/o grand street|0' s/o north 12 stre|0' s/o north 9 stree	S	5
W/S of KINGS HIGHWAY	" 15' n/o east 57 str| 30' n/o east 57 str| 10' s/o east 96 str| 10' n/o east 35 str| 25' n/o east 57 str| 15' s/o east 49 str"	S	7
W/S of KINGSLAND AVE	nue 50' s/o greenpoi|nue 0' n/o greenpoin|nue 20' s/o greenpoi|nue 200' n/o norman|nue 95' s/o greenpoi|nue 25' n/o norman a|nue 15' s/o richards|nue 20' n/o norman a|nue 15' n/o norman a|nue 350' s/o greenpo|nue 100' s/o greenpo|nue 30' s/o greenpoi|nue 10' n/o norman a|nue 35' n/o norman a|nue 45' n/o norman a|nue 125' n/o nassau	S	24
W/S of LEFFERTS AVEN	ue 100' n/o schenect|ue 55' n/o schenecta|ue 50' n/o schenecta	S	4
W/S of LINWOOD STREE	t 15' e/o liberty av|t 200' n/o flatlands|t 20' s/o dumont ave|t 45' w/o liberty av|t 15' w/o liberty av|t 120' s/o linwood s|t 0' e/o ridgewood a|t 100' s/o cozine av|t 20' e/o pitkin ave|t 40' e/o pitkin ave|t 50' n/o wortman av|t 20' s/o atlantic a|t 75' s/o cozine ave|t 5' e/o ridgewood a|t 30' e/o ridgewood	S	26
W/S of LOGAN STREET	100' s/o cozine aven|50' e/o cozine avenu|10' n/o wortman aven|15' s/o linden boule|100' n/o flatlands a|200' n/o flatlands a|150' n/o cozine aven|100' s/o flatlands a|40' n/o flatlands av|100' s/o stanley ave|250' s/o flatlands a|200' n/o wortman ave|100' n/o wortman ave|20' s/o linden boule|20' s/o stanley aven|150' s/o cozine aven|100' n/o cozine aven	S	33
W/S of MALTA STREET	100' n/o flatlands a|50' s/o wortman aven|75' n/o cozine avenu|125' s/o wortman ave|75' s/o cozine avenu|125' n/o cozine aven|20' n/o stanley aven|15' n/o cozine avenu|25' s/o wortman aven|100' n/o cozine aven|150' s/o cozine aven|300' n/o cozine aven|100' s/o cozine aven|125' n/o flatlands a|10' n/o stanley aven|5' s/o cozine avenue|8' n/o cozine avenue|150' n/o cozine aven|150' s/o wortman ave|75' s/o wortman aven|50' n/o cozine avenu|100' s/o wortman ave|25' s/o cozine avenu|200' n/o cozine aven|250' n/o cozine aven|250' s/o wortman ave|125' s/o cozine aven	S	45
W/S of MARCY AVENUE	20' n/o division ave|80' n/o division ave|100' s/o clifton pla|40' n/o division ave	S	4
W/S of MCDONALD AVEN	ue 400' s/o avenue m|ue 65' s/o bay parkw|ue 350' s/o avenue m|ue 350' e/o bay park|ue 220' e/o bay park|ue 275' e/o bay park|ue 500' n/o bay park|ue 50' e/o bay parkw|ue 675' e/o bay park|ue 390' e/o bay park|ue 250' s/o bay park|ue 410' s/o avenue m|ue 120' s/o bay park|ue 250' e/o bay park|ue 330' e/o bay park|ue 475' n/o bay park|ue 675' s/o bay park|ue 100' s/o bay park|ue 750' s/o bay park|ue 300' s/o bay park|ue 1200' s/o bay par|ue 450' s/o bay park|ue 110' s/o bay park|ue 200' s/o bay park|ue 1000' n/o avenue|ue 150' s/o bay park|ue 30' e/o bay parkw|ue 25' e/o bay parkw|ue 400' e/o bay park|ue 50' n/o bay parkw|ue 300' e/o bay park|ue 200' e/o bay park|ue 175' s/o bay park|ue 225' s/o bay park|ue 275' s/o bay park|ue 825' s/o bay park|ue 10' s/o bay parkw|ue 30' s/o bay parkw|ue 425' s/o bay park	S	83
W/S of MCGUINNESS BO	ulevard 50' s/o box|ulevard 100' s/o box|ulevard 90' s/o box|ulevard 70' s/o box|ulevard 60' s/o box|ulevard 0' s/o clay|ulevard 10' s/o ash|ulevard 20' s/o ash|ulevard 30' n/o dupo|ulevard 30' s/o clay|ulevard 20' s/o clay|ulevard 20' n/o clay|ulevard 40' s/o ash|ulevard 10' n/o box|ulevard 70' n/o ash|ulevard 25' n/o box|ulevard 10' s/o box|ulevard 50' s/o clay|ulevard 40' s/o clay|ulevard 5' n/o box s|ulevard 5' n/o dupon|ulevard 50' n/o dupo|ulevard 25' n/o clay|ulevard 20' n/o box|ulevard 5' s/o dupon|ulevard 25' s/o ash|ulevard 60' s/o ash|ulevard 60' n/o box|ulevard 45' s/o box|ulevard 45' n/o clay|ulevard 15' s/o ash|ulevard 35' n/o box|ulevard 50' n/o clay|ulevard 80' s/o box|ulevard 5' s/o eagle|ulevard 15' n/o box|ulevard 10' n/o dupo|ulevard 15' n/o clay|ulevard 5' s/o ash s|ulevard 5' n/o clay|ulevard 30' s/o box|ulevard 75' s/o box|ulevard 60' n/o clay|ulevard 5' s/o box s|ulevard 15' s/o box	S	69
W/S of MEEKER AVENUE	" 65' s/o manhattan a| 55' s/o manhattan a| 10' s/o withers str| 65' n/o leonard str| 100' s/o manhattan| 50' n/o leonard str| 70' s/o manhattan a| 90' s/o manhattan a"	S	8
W/S of MILFORD STREE	t 20' s/o blake aven|t 100' n/o wortman a|t 100' s/o stanley a|t 25' s/o linden bou|t 15' s/o linden bou|t 8' w/o glenmore av|t 150' n/o wortman a|t 75' n/o wortman av|t 50' n/o wortman av|t 60' n/o wortman av|t 50' s/o liberty av|t 100' s/o linden bo|t 50' n/o stanley av|t 200' n/o wortman a	S	24
W/S of MILLER AVENUE	" 20' s/o glenmore av| 30' s/o hegeman ave| 40' s/o hegeman ave| 25' s/o blake avenu| 18' n/o livonia ave| 20' s/o hegeman ave| 25' e/o fulton stre| 50' e/o fulton stre| 50' s/o blake avenu| 5' n/o livonia aven| 20' n/o livonia ave| 10' n/o livonia ave| 20' e/o fulton stre"	S	14
W/S of MONACO PLACE	10' n/o atlantic ave|0' s/o herkimer stre|40' n/o atlantic ave|5' s/o herkimer stre	S	5
W/S of MONITOR STREE	t 5' n/o norman aven|t 210' n/o greenpoin|t 20' s/o greenpoint|t 15' s/o greenpoint|t 45' s/o greenpoint|t 15' n/o norman ave|t 50' n/o nassau ave|t 30' s/o greenpoint|t 70' s/o greenpoint|t 250' s/o greenpoin|t 95' s/o greenpoint|t 110' s/o greenpoin|t 60' s/o greenpoint|t 215' s/o norman av|t 200' n/o greenpoin|t 25' s/o greenpoint|t 210' s/o norman av|t 40' s/o greenpoint|t 50' s/o greenpoint|t 150' s/o greenpoin|t 75' n/o norman ave|t 75' s/o greenpoint	S	30
W/S of MONTGOMERY ST	reet 200' s/o crown|reet 150' s/o crown|reet 100' s/o crown	S	4
W/S of MYRTLE AVENUE	" 35' s/o suydam stre| 20' s/o suydam stre| 10' s/o suydam stre| 2' s/o suydam stree| 30' s/o suydam stre| 45' s/o suydam stre| 5' s/o suydam stree"	S	7
W/S of NEW JERSEY AV	enue 15' s/o atlanti|enue 40' n/o pitkin|enue 10' n/o pitkin|enue 100' s/o wortma|enue 15' s/o new lot|enue 10' s/o atlanti|enue 30' n/o pitkin|enue 2' s/o new lots	S	8
W/S of NEW YORK AVEN	ue 15' n/o st marks|ue 100' s/o crown st|ue 30' s/o parkside|ue 25' n/o st marks|ue 5' n/o parkside a|ue 10' n/o montgomer|ue 8' n/o avenue i|ue 100' n/o montgome	S	8
W/S of OCEAN PARKWAY	" 45' s/o shore parkw| 1000' n/o avenue p| 130' s/o shore park| 100' n/o shore park| 80' n/o shore parkw| 5' s/o shore parkwa| 2000' e/o avenue l| 65' s/o shore parkw| 2400' e/o avenue l| 175' s/o shore park| 100' s/o shore park| 150' s/o shore park| 150' n/o shore park"	S	13
W/S of OSBORN STREET	" 25' n/o pitkin aven| 20' n/o belmont ave| 5' n/o pitkin avenu| 60' n/o pitkin aven| 5' n/o belmont aven"	S	5
W/S of PAERDEGAT AVE	nue north 40' s/o pa|nue north 50' s/o pa|nue north 15' s/o pa|nue north 30' s/o pa|nue north 40' n/o pa|nue north 60' s/o pa|nue north 60' n/o pa|nue north 30' n/o pa|nue north 25' s/o pa	S	15
W/S of PENNSYLVANIA	avenue 100' n/o wort|avenue 120' s/o stan|avenue 20' n/o wortm|avenue 5' n/o wortma|avenue 20' s/o sutte|avenue 35' s/o flatl|avenue 100' s/o stan|avenue 140' s/o stan|avenue 35' s/o stanl|avenue 75' s/o stanl|avenue 140' n/o wort|avenue 10' n/o blake	S	20
W/S of PLEASANT PLAC	e 50' s/o herkimer s|e 20' s/o herkimer s	S	4
W/S of PORTER AVENUE	" 5' s/o thames stree| 5' s/o grattan stre| 30' n/o thames stre| 10' n/o thames stre| 15' s/o thames stre| 10' s/o grattan str| 20' n/o thames stre| 1' s/o beadel stree"	S	9
W/S of POWELL STREET	" 50' s/o new lots av| 80' s/o new lots av| 30' s/o new lots av| 25' s/o new lots av| 60' s/o new lots av| 50' s/o east new yo| 70' s/o new lots av| 120' n/o hegeman av| 120' s/o new lots a| 65' s/o new lots av| 75' s/o east new yo| 100' s/o new lots a| 80' n/o hegeman ave| 40' s/o new lots av| 75' s/o new lots av| 85' s/o new lots av| 10' s/o east new yo| 20' s/o new lots av| 100' n/o hegeman av"	S	29
W/S of PRINCE STREET	" 60' n/o tillary str| 150' s/o concord st| 40' s/o concord str| 75' n/o tillary str| 30' n/o tillary str| 10' n/o tillary str| 100' s/o concord st| 175' s/o concord st| 50' n/o tillary str| 100' n/o tillary st| 50' s/o concord str| 250' s/o concord st"	S	19
W/S of RALPH AVENUE	37' s/o avenue m|38' s/o avenue m|17' n/o avenue k|20' n/o bergen avenu|20' s/o avenue m|35' s/o avenue m|20' n/o avenue o|40' n/o avenue o|20' n/o avenue k|4' n/o avenue k|7' n/o avenue k|3' n/o avenue k|60' s/o avenue m|5' n/o avenue k|8' n/o avenue k	S	17
