street	intersections	agencies	number_violations
W 86th St	w/of amsterdam|w/of york ave|w/of amsterdam a|w/of columbus a|w/of west end av|e/of riverside d|s/of w 83rd st|e/of 3rd ave|e/of 5th ave|e/of broadway|w/of broadway|e/of riverside|e/of columbus a|e/of amsterdam|w/of seaman ave|e/of columbus av|w/of riverside d|w/of central pa|w/of central par|between broadway and|w/of west end a|w/of riverside|e/of west end a|broadway|w/of columbus|e/of west end av|w/of lexington	T	2696
W 87 ST		P	6
W 87th St	w/of central pa|w/of central par|e/of west end av|w/of broadway|e/of west end a|e/of riverside|w/of amsterdam|e/of broadway|e/of central pa|e/of columbus a|w/of columbus av|w/of west end av|e/of central par|e/of amsterdam a|e/of riverside d|e/of amsterdam|w/of west end a|e/of columbus av|w/of amsterdam a|w/of columbus a|w/of riverside|s/of amsterdam|n/of riverside	T	2968
W 88 ST		P	5
W 88th St	w/of central par|w/of broadway|e/of columbus a|e/of amsterdam|e/of broadway|w/of columbus|e/of amsterdam a|w/of central pa|w/of amsterdam|e/of west end a|e/of west end|w/of columbus av|w/of central p|w/of west end a|e/of riverside|e/of columbus av|w/of west end av|e/of riverside d|e/of west end av|w/of amsterdam a|e/of central pa	T	2359
W 89 ST		P	11
W 89th St	w/of west end a|w/of central par|w/of central pa|e/of central par|e/of columbus av|s/of broadway|w/of west end|e/of west end a|e/of west end av|e/of riverside|e/of broadway|w/of columbus a|e/of central pa|e/of riverside d|w/of columbus av|n/of w 91st st|e/of park ave|w/of riverside|w/of riverside d|w/of broadway|e/of amsterdam a|e/of amsterdam|w/of amsterdam a|w/of west end av|e/of columbus a|w/of amsterdam|e/of west end|n/of columbus a	T	2057
W 8th St	w/of 5th ave|e/of university|w/of mercer st|s/of 5th ave|s/of w 12th st|n/of broadway|s/of washington|e/of 5th ave|w/of 6th ave|n/of 5th ave|w/of mac dougal|w/of columbus av|w/of broadway|w/of waverly pl|e/of 6th ave|e/of mac dougal|e/of greene st	T	3590
W 90 ST		P	4
W 90th St	w/of central par|e/of amsterdam|e/of west end a|w/of columbus a|e/of columbus a|w/of columbus|w/of amsterdam a|w/of columbus av|e/of riverside d|w/of central rd|e/of amsterdam a|e/of columbus|w/of amsterdam|e/of park ave|e/of riverside|w/of west end a|s/of riverside|w/of central pa|e/of west end av|w/of west end av|e/of broadway|w/of broadway|w/of central p|e/of columbus av|s/of columbus a|e/of broadway a	T	2722
W 91 ST		P	4
W 91 STREET		P	4
W 91st St	w/of west end a|w/of central p|e/of riverside|e/of riverside d|w/of west end av|w/of riverside d|e/of central p|w/of columbus av|e/of columbus|n/of broadway|e/of broadway|e/of west end av|w/of columbus a|w/of amsterdam|e/of amsterdam|w/of columbus|w/of amsterdam a|w/of west end|e/of amsterdam a|s/of columbus a|e/of columbus a|e/of columbus av|e/of west end a|w/of broadway|w/of central pa|w/of 3rd ave|w/of central par|s/of central pa|s/of columbus|w/of riverside	T	2252
W 92 ST		P	6
W 92nd St	e/of 3rd ave|w/of central pa|w/of broadway|e/of west end av|e/of amsterdam|e/of amsterdam a|e/of lexington|s/of columbus a|w/of central p|s/of central pa|e/of harlem riv|e/of columbus av|w/of central par|e/of west end a|e/of riverside d|w/of columbus a|e/of riverside|w/of columbus av|w/of amsterdam|w/of amsterdam a|w/of west end a|w/of west end av|s/of broadway|w/of columbus|e/of broadway|e/of columbus a|e/of central par|s/of amsterdam|e/of columbus	T	2168
W 93rd St	w/of west end av|e/of columbus av|w/of central pa|e/of riverside d|e/of columbus a|w/of west end a|w/of riverside|e/of west end av|e/of lexington|w/of central par|e/of west end a|e/of columbus|central park west|e/of w 94th st|e/of riverside|w/of columbus av|w/of central p|s/of central pa|s/of broadway|s/of columbus a|e/of east river|n/of riverside|s/of central p|w/of amsterdam a|e/of broadway|w/of columbus a|w/of amsterdam|e/of amsterdam|w/of broadway|e/of amsterdam a|s/of w 94th st	T	1766
W 94 ST		P	7
W 94th St	w/of columbus a|w/of west end a|w/of west end av|e/of riverside d|w/of west end|e/of west end|e/of columbus a|w/of amsterdam a|e/of west end av|e/of broadway|e/of west end a|w/of central pa|w/of amsterdam|w/of riverside|w/of riverside d|w/of east end a|e/of columbus av|s/of riverside|s/of amsterdam|s/of broadway|w/of 2nd ave|w/of columbus av|n/of riverside|n/of central pa|w/of broadway|e/of riverside|w/of central par|e/of amsterdam a|e/of amsterdam|w/of columbus|e/of east river|w/of central p	T	1719
W 95 ST		P	10
W 95th St	e/of riverside|e/of broadway|s/of broadway|w/of amsterdam|w/of west end av|n/of west end a|s/of west end a|w/of columbus a|e/of columbus a|w/of columbus av|w/of central par|w/of amsterdam a|e/of riverside d|w/of broadway|e/of amsterdam a|e/of west end av|w/of west end a|w/of central pa|e/of west end a|w/of riverside|e/of amsterdam|e/of columbus av|w/of west end|e/of columbus|s/of columbus a|n/of broadway	T	2040
W 96 ST	bway|riverside	P	8
W 96th St	e/of columbus a|w/of west end a|w/of broadway|e/of amsterdam|e/of broadway|w/of west end|e/of henry hud|w/of columbus av|e/of madison av|amsterdam ave|s/of amsterdam|w/of columbus|w/of columbus a|w/of amsterdam a|e/of columbus av|e/of west end|between amsterdam an|w/of central pa|e/of west end a|w/of amsterdam|e/of riverside d|w/of central par|e/of amsterdam a|e/of central pa	T	1913
W 97 ST		P	15
W 97 STREET		P	5
W 97th St	e/of columbus a|e/of columbus|w/of amsterdam a|e/of broadway|w/of central pa|w/of columbus a|w/of amsterdam|w/of columbus av|e/of riverside d|w/of broadway|w/of central p|e/of columbus av|e/of west end av|e/of west end|n/of broadway|e/of columbus c|w/of west end|w/of west end a|e/of amsterdam|e/of central pa|w/of columbus|e/of west end a|w/of west end av|e/of riverside|e/of amsterdam a|w/of central par	T	2767
W 98th St	w/of broadway|w/of west end a|e/of broadway|e/of riverside d|w/of west end av|w/of amsterdam|w/of amsterdam a|e/of west end a|e/of riverside|e/of west end av|s/of riverside d|w/of riverside	T	566
W 99th St	w/of broadway|w/of west end a|e/of west end av|w/of west end av|e/of west end a|e/of broadway|e/of amsterdam|w/of riverside|e/of park ave|e/of riverside d|e/of riverside|sidewalk|w/of amsterdam	T	488
W 9th St	s/of 5th ave|w/of 6th ave|w/of 5th ave|n/of 5th ave|w/of greenwich|e/of 5th ave|e/of 6th ave|w/of broadway|w/of university	T	2235
W Broadway	s/of chambers s|s/of park pl|s/of spring st|n/of thomas st|n/of white st|n/of spring st|n/of leonard st|n/of park pl|n/of prince st|s/of prince st|s/of warren st|s/of w 78th st|n/of w 112th st|e/of duane st|n/of barclay st|s/of chambers st|e/of thompson s|n/of grand st|s/of w 74th st|s/of w 83rd st|n/of w 73rd st|n/of w 76th st|n/of worth st|s/of w houston s|s/of w 76th st|n/of canal st|n/of w 83rd st|n/of chambers st|n/of w 71st st|s/of w 79th st|s/of thomas st|s/of reade st|e/of broadway|n/of broome st|s/of grand st|s/of w 109th st|s/of n moore st|n/of w 74th st|n/of w 79th st|n/of w 102nd st|n/of w 196th st|n/of samuel di|n/of w houston|w/of spring st|s/of w 77th st|s/of white st|w/of broadway|n/of montgomery|s/of murray st|s/of canal st|n/of chambers s|s/of worth st|n/of reade st|n/of warren st|s/of duane st|s/of franklin s|n/of franklin s|s/of w 90th st|n/of w 69th st|s/of w 75th st|n/of murray st|s/of leonard st|n/of w 78th st|w/of greene st|w/of murray st|s/of w 85th st|s/of w houston|n/of duane st|n/of w 75th st|n/of w 70th st|s/of w 70th st	T	5812
W BROADWAY		P	32
W DYCKMAN ST		P	4
W E A		P	10
W END AVE		P	9
W Houston St	e/of sullivan s|e/of thompson s|w/of broadway|e/of hudson st|e/of varick st|w/of thompson s|w/of laguardia|w/of elizabeth s|e/of greenwich s|w/of baruch dr|e/of sullivan st|e/of 1st ave|w/of greene st|w/of hudson st|e/of mott st|e/of greenwich|w/of thompson st|e/of greene st|e/of lafayette s|e/of thompson st|e/of mulberry s|e/of orchard st|n/of wooster st|s/of wooster st|e/of lafayette|e/of avenue a|w/of 1st ave|e/of mercer st|w/of varick st|e/of wooster st|w/of mercer st|e/of mac dougal|w/of mac dougal|w/of wooster st|e/of 6th ave|e/of wooster s|e/of broadway|e/of laguardia|w/of 6th ave|w/of sullivan s|s/of mercer st|e/of w broadway|w/of w broadway|w/of greenwich|w/of laguardia p|e/of washington|w/of sullivan st|e/of mulberry st|w/of avenue d|w/of elizabeth	T	2869
W Thames St	e/of south end|e/of south end a|w/of battery p|n/of south end|w/of west st|w/of battery pl|s/of south end|s/of battery pl|w/of south end|e/of battery pl|s/of west st|n/of south end a|w/of south end a|s/of south end a	T	446
W Washington Pl	e/of mercer st|sheridan square|e/of washington|w/of mac dougal|w/of barrow st|e/of barrow st|n/of broadway|e/of w 4th st|e/of 6th ave|e/of grove st	T	117
W/S 9 AVE	s/o w 202 st	P	4
W/S AMSTERDAM AVE	s/w 190th st|s/o w 190 st|s/o w 190th	P	9
W/S ED KOCH QUEENSBO	n/o e 61 st|s/o e 62  st|s/o e 62 st	P	10
W/S of 12 AVENUE 25'	" s/o west 138 street| n/o west 135 street"	S	5
W/S of 12 AVENUE 50'	" s/o west 138 street| n/o west 135 street"	S	13
W/S of AMSTERDAM AVE	nue 15' n/o west 178|nue 150' s/o west 19|nue 100' s/o west 13|nue 50' n/o west 136|nue 10' n/o west 136|nue 20' n/o west 117|nue 200' s/o west 19|nue 45' s/o west 113|nue 25' s/o west 123|nue 35' s/o west 113|nue 100' s/o west 19|nue 200' w/o west 19|nue 100' n/o west 13|nue 5' s/o west 113|nue 250' s/o west 13|nue 3' w/o west 178|nue 20' w/o west 178|nue 30' s/o west 119|nue 200' n/o west 13|nue 40' n/o west 118|nue 30' n/o west 114	S	23
W/S of BROADWAY 10'	n/o west 118 street|n/o west 120 street|s/o west 121 street|n/o west 113 street	S	5
W/S of BROADWAY 100'	" e/o west 85 street| n/o west 153 street| s/o west 155 street"	S	4
W/S of BROADWAY 20'	s/o west 121 street|n/o west 113 street|n/o west 120 street	S	4
W/S of BROADWAY 200'	" s/o west 155 street| n/o west 153 street| s/o west 135 street"	S	5
W/S of BROADWAY 25'	s/o west 115 street|s/o west 42 street|n/o west 118 street|s/o west 132 street|n/o west 110 street	S	7
W/S of BROADWAY 5' N	/o west 121 street|/o west 131 street|/o west 119 street	S	4
W/S of BROADWAY 50'	s/o west 117 street|n/o west 42 street|n/o west 153 street	S	4
W/S of CHERRY STREET	" 500' s/o montgomery| 50' w/o pike street| 100' s/o pike stree"	S	4
W/S of COLUMBIA STRE	et 75' n/o rivington|et 100' n/o delancey|et 200' s/o east hou|et 200' n/o rivingto|et 50' s/o stanton s|et 150' n/o rivingto|et 180' n/o rivingto|et 50' n/o delancey|et 500' n/o rivingto	S	9
W/S of CONVENT AVENU	e 60' n/o west 130 s|e 80' s/o west 131 s|e 20' n/o west 130 s|e 35' s/o west 131 s|e 25' s/o west 135 s|e 20' s/o west 131 s|e 80' n/o west 130 s|e 20' n/o west 131 s|e 50' s/o west 135 s|e 10' s/o west 135 s|e 25' n/o west 131 s|e 25' n/o west 130 s|e 25' s/o west 131 s|e 10' n/o west 133 s|e 120' n/o west 130|e 50' n/o west 133 s|e 100' n/o west 130	S	20
W/S of EDGECOMBE AVE	nue 70' s/o west 158|nue 500' s/o west 15|nue 5' s/o west 162|nue 100' n/o west 15|nue 20' n/o west 164|nue 200' s/o west 14|nue 50' n/o west 155|nue 200' s/o st nich|nue 30' s/o west 158|nue 50' s/o west 145|nue 100' s/o west 15|nue 50' n/o west 160|nue 25' s/o west 162	S	14
W/S of ELDRIDGE STRE	et 15' n/o stanton s|et 5' n/o stanton st|et 5' n/o rivington|et 10' n/o rivington|et 25' s/o stanton s	S	5
W/S of FORSYTH STREE	t 5' s/o canal stree|t 800' s/o division|t 1000' s/o division|t 500' n/o canal str|t 800' n/o division	S	5
W/S of FREEDOM PLACE	" 100' s/o west 70 st| 2' n/o west 69 stre| 2' s/o west 70 stre| 25' n/o west 68 str| 10' s/o west 70 str| 10' n/o west 68 str| 15' n/o west 68 str| 15' n/o west 69 str| 15' s/o west 70 str| 5' n/o west 68 stre| 20' n/o west 69 str| 1' s/o west 68 stre| 25' s/o west 68 str| 25' s/o west 70 str"	S	16
W/S of FT GEORGE AVE	nue 1000' n/o amster|nue 500' s/o west 19|nue 500' n/o amsterd|nue 200' s/o amsterd|nue 1000' n/o audubo	S	10
W/S of HARLEM RIVER	drive 10' n/o east 1|drive service rd w 5|drive 30' n/o east 1	S	11
W/S of LEXINGTON AVE	nue 500' n/o east 11|nue 50' n/o east 112|nue 5' n/o east 117|nue 5' n/o east 112|nue 500' s/o east 11|nue 20' n/o east 112	S	6
W/S of MADISON AVENU	e 5' n/o east 103 st|e 50' n/o east 103 s|e 50' n/o east 120 s|e 5' n/o east 104 st|e 100' n/o east 135|e 90' n/o east 135 s|e 20' n/o east 112 s|e 30' n/o east 138 s|e 30' s/o east 121 s|e 10' s/o east 104 s|e 50' n/o east 64 st|e 80' n/o east 135 s|e 95' n/o east 135 s|e 200' s/o west 142|e 300' s/o west 142	S	15
W/S of MARKET STREET	" 30' n/o east broadw| 20' n/o cherry stre| 90' s/o monroe stre| 40' s/o monroe stre| 100' s/o monroe str"	S	5
W/S of MORNINGSIDE A	venue 10' n/o west 1|venue 50' n/o west 1|venue 50' s/o west 1|venue 75' s/o west 1|venue 30' n/o west 1|venue 5' n/o west 11|venue 5' s/o west 11|venue 10' s/o west 1|venue 40' n/o west 1	S	11
W/S of MORNINGSIDE D	rive 15' n/o west 11|rive 140' n/o west 1|rive 110' s/o west 1|rive 25' s/o west 11|rive 5' s/o west 113|rive 500' n/o west 1|rive 80' s/o west 11|rive 50' n/o west 11|rive 35' n/o west 11|rive 110' n/o west 1|rive 130' n/o west 1|rive 5' n/o west 116|rive 2' n/o west 121|rive 250' n/o west 1	S	18
W/S of PARK AVENUE 1	00' s/o east 104 str|0' s/o east 104 stre|0' s/o east 110 stre|50' n/o east 135 str|00' s/o east 106 str|0' s/o east 109 stre|00' s/o east 105 str|00' n/o east 104 str|0' s/o park avenue	S	17
W/S of PARK AVENUE 2	5' s/o east 117 stre|0' n/o east 119 stre|000' s/o east 112 st|0' s/o east 119 stre|00' n/o east 132 str|00' n/o east 135 str|0' s/o east 110 stre|0' s/o east 109 stre|0' n/o east 105 stre|00' s/o east 138 str	S	11
W/S of PARK AVENUE 3	0' s/o east 104 stre|00' n/o east 132 str|0' n/o east 118 stre|0' s/o east 117 stre|0' n/o east 109 stre|0' s/o east 110 stre	S	8
W/S of PARK AVENUE 5	' s/o east 135 stree|0' s/o east 110 stre|0' n/o east 118 stre|0' s/o east 119 stre|' n/o east 118 stree|0' n/o east 105 stre|0' n/o east 102 stre|0' s/o east 104 stre|0' s/o east 106 stre|0' s/o|00' s/o east 138 str	S	15
W/S of PARK TERRACE	west 100' n/o isham|west 5' n/o isham st|west 20' n/o isham s|west 100' w/o west 2|west 150' n/o isham|west 125' n/o isham|west 40' n/o isham s|west 200' n/o park t|west 130' n/o isham|west 170' w/o isham|west 50' n/o park te	S	14
W/S of PITT STREET 1	5' s/o stanton stree|5' s/o delancey st n|0' n/o stanton stree|5' s/o rivington str|5' n/o delancey st n|00' n/o|1' n/o stanton stree|' s/o rivington stre|00' n/o delancey st|0' n/o delancey st s|6' n/o delancey st n|00' s/o stanton stre	S	13
W/S of PITT STREET 2	5' s/o rivington str|0' n/o delancey st s|5' s/o delancey st n|' s/o rivington stre|0' s/o stanton stree|0' s/o rivington str	S	7
W/S of RIDGE STREET	15' s/o delancey str|30' s/o delancey str|10' n/o delancey str|50' s/o delancey st|15' n/o delancey st|10' s/o delancey st|30' s/o delancey st|100' n/o delancey st|8' n/o delancey st s|5' s/o east houston|50' n/o delancey str|10' s/o delancey str|20' s/o delancey str|20' n/o delancey st|20' s/o delancey st|15' s/o delancey st|10' n/o delancey st|8' s/o delancey st n|5' s/o delancey st s|100' s/o stanton str	S	28
W/S of RIVERSIDE BOU	levard 20' s/o west|levard 10' s/o west|levard 25' s/o west|levard 10' n/o west|levard 5' s/o west 7|levard 2000' e/o wes	S	9
W/S of RIVERSIDE DR.	" 2000' e/o west 97 s| 2000' e/o west 104| 30' n/o west 121 st| 100' s/o west 149 s| 25' s/o west 147 st| 100' s/o west 100 s| 10' n/o west 98 str| 100' n/o west 122 s| 75' s/o west 134 st| 120' s/o west 134 s| 600' s/o west 134 s| 100' s/o west 134 s| 675' s/o west 134 s| 300' s/o west 134 s| 60' n/o west 158 st| 30' n/o west 120 st| 100' s/o west 101 s| 100' n/o west 100 s| 50' n/o west 120 st| 85' s/o west 134 st| 25' s/o west 120 st| 150' s/o west 134 s| 550' s/o west 134 s| 2000' e/o west 95 s| 600' s/o west 122 s| 25' n/o west 121 st| 3' s/o west 147 str| 50' n/o west 100 st| 125' s/o west 134 s| 350' s/o west 134 s| 500' s/o west 134 s| 575' s/o west 134 s"	S	39
W/S of RIVERSIDE DRI	ve 50' s/o west 142|ve 5' s/o west 148 s|ve 10' n/o west 139|ve 50' s/o west 134|ve 25' n/o west 122|ve 25' n/o west 138|ve 50' n/o west 165|ve 75' s/o west 134|ve 150' s/o west 134|ve 5' n/o west 139 s|ve 20' s/o west 151|ve 90' n/o west 151|ve 0' s/o west 99 st|ve 50' s/o west 103|ve 10' s/o west 100|ve 0' s/o west 101 s|ve 25' s/o west 134|ve 100' n/o west 149|ve 100' s/o west 142|ve 5' s/o west 131 s|ve 100' s/o west 135|ve 1' n/o west 155 s|ve 100' n/o west 148|ve 200' s/o west 122|ve 200' s/o west 135|ve 100' s/o riversid|ve 28' n/o west 139|ve 25' n/o west 136|ve 10' s/o west 101|ve 50' s/o west 100|ve 100' s/o west 134|ve 5' n/o west 115 s|ve 50' n/o west 139|ve 50' s/o west 138|ve 250' s/o west 153|ve 25' n/o west 148|ve 100' n/o west 122|ve 125' n/o west 122|ve 25' s/o west 142|ve 25' n/o west 139|ve 120' n/o west 122|ve 75' s/o west 142|ve 100' n/o tiemann|ve 5' s/o west 138 s|ve 100' n/o west 151|ve 10' n/o west 150|ve 20' n/o west 150	S	111
W/S of RUTGERS SLIP	40' n/o south street|15' n/o south street|25' n/o south street|30' n/o south street|50' n/o south street|20' n/o south street|100' n/o south stree|10' n/o south street	S	17
W/S of SEAMAN AVENUE	" 10' n/o dyckman str| 20' e/o seaman aven| 25' n/o dyckman str"	S	4
W/S of SOUTH END AVE	nue 3' n/o thames st|nue 15' s/o albany s|nue 10' n/o thames s|nue 20' s/o rector p|nue 30' s/o rector p|nue 20' s/o albany s	S	6
W/S of SOUTH STREET	75' n/o peck slip|200' s/o catherine s|30' s/o dover street|50' s/o catherine sl	S	5
W/S of Southbound S/	o riverside drive	S	8
W/S of ST NICHOLAS A	venue 25' s/o west 1|venue 50' s/o west 1|venue 5' s/o west 13|venue 10' e/o west 1|venue 10' n/o west 1|venue 2' s/o west 13|venue 200' s/o west|venue 2' n/o west 13|venue 100' n/o west	S	15
W/S of ST NICHOLAS T	errace 5' s/o west 1|errace 15' s/o west|errace 100' s/o west|errace 100' n/o west|errace 250' s/o west|errace 150' n/o west|errace 500' n/o west|errace 15' n/o west|errace 150' s/o west|errace 275' s/o west|errace 490' n/o west|errace 480' n/o west|errace 470' n/o west|errace 290' n/o west|errace 200' n/o west|errace 10' s/o west|errace 300' n/o west	S	18
W/S of WASHINGTON ST	reet 25' s/o jane st|reet 5' s/o west 10|reet 5' s/o morton s|reet 10' n/o clarkso|reet 40' s/o laight|reet 2' n/o west 11|reet 25' n/o west 12	S	8
W/S of WILLIAM STREE	t 30' s/o exchange p|t 10' n/o exchange p|t 100' s/o wall stre|t 50' s/o exchange p	S	4
W/S PITT ST	n/o grand st|south broom st|s/o broom st|s/o broome st|no grand st	P	54
W/S Riverside Drive	at grant's tomb	S	4
W/S/O CENTRE ST	s/o chambers st	P	5
WADSWORTH	w 180th|west 191	P	19
Wadsworth Ave	s/of w 192nd st|n/of w 179th st|n/of w 189th st|n/of w 186th st|s/of w 178th st|n/of w 180th st|n/of w 182nd st|s/of w 190th st|s/of w 176th st|n/of w 183rd st|n/of w 177th st|s/of w 185th st|s/of w 175th st|s/of w 184th st|front of citi bike s|n/of w 77th st|e/of w 175th st|infront of driveway|n/of w 174th st|n/of w 178th st|s/of st nichola|n/of w 181st st|n/of w 175th st|s/of w 179th st|w/of st nichola|w/of st nicholas|s/of w 181st st|w/of w 176th st|s/of w 182nd st|n/of w 185th st|s/of w 188th st|n/of w 188th st|n/of w 191st st|s/of w 191st st|e/of fort georg|n/of w 193rd st|n/of w 184th st|s/of w 189th st|w 181 st|s/of w 84th st|n/of w 190th st|e/of st nichola|s/of w 177th st|n/of w 176th st|n/of w 173rd st|n/of w 192nd st|n/of w 187th st|s/of w 180th st|s/of w 174th st|s/of w 183rd st|n/of w 173rd s|s/of w 186th st|w/of st nichol|w/of w 192nd st|s/of w 187th st	T	2004
WADSWORTH AVE		P	70
WADSWORTH AVENUE		S|P	112
Wadsworth Ter	w/of fairview a|n/of w 189th st|s/of w 190th st|w/of w 189th st|s/of w 189th st|s/of w 188th st|s/of fairview|n/of w 190th st|s/of fairview av|n/of w 188th st|s/of fairview a|e/of w 189th st|e/of w 187th st|e/of w 190th st	T	381
WADSWORTH TER		P	4
WADSWORTH TERR		P	7
WADSWORTH TERRACE		P|S	54
Walker St	w/of broadway|w/of lafayette|e/of 6th ave|e/of cortlandt a|e/of cortlandt|e/of avenue of|e/of broadway|w/of cortlandt|w/of cortlandt a|w/of 6th ave|s/of centre st|e/of centre st|w/of lafayette s|n/of broadway|w/of church st|w/of centre st|e/of baxter st|e/of church st|e/of lafayette|e/of lafayette s	T	1644
WALKER ST		P	7
Wall St	w/of water st|e/of william st|w/of south st|w/of front st|w/of william st|n/of south st|n/of hanover sq|e/of william s|w/of hanover sq|s/of maiden ln|e/of front st|e/of water st|s/of front st|w/of pearl st|s/of william st|n/of gouverneur|n/of pine st|e/of pearl st|e/of south st|w/of hanover st|n/of pearl st|s/of pearl st	T	1649
WALL ST		P	6
WALL STREET		S|P	9
Wanamaker Pl	e/of broadway|n/of broadway|w/of 4th ave|e/of lafayette|w/of lafayette|w/of broadway	T	149
Warren St	w/of greenwich|e/of north end|w/of north end|w/of greenwich s|n/of north end a|e/of w broadway|s/of north end|e/of west st|e/of church st|n/of west st|e/of river ter|n/of river ter|w/of river ter|e/of greenwich s|w/of broadway|w/of west st|w/of north end a|w/of w broadway|w/of church st|s/of west st|e/of north end a|e/of greenwich|s/of greenwich|n/of north end|s/of river ter	T	1859
WARREN ST		P	6
WARREN STREET		S	92
